Identifiant société,Raison sociale,Adresse,Code postal,Ville,Code pays,Téléphone,Identifiant professionnel 1,Identifiant professionnel 2,Identifiant professionnel 3,Identifiant professionnel 4,Compte comptable client,Compte comptable fournisseur,Numéro de TVA,Id facture,Réf. facture,Date création facture,Date facturation,Date échéance,Total HT,Total TTC,Total TVA,Facture payée,Statut facture,Note (privée),Note (publique),Id paiement,Montant paiement,Date paiement,Numéro paiement,New line,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,654,FA1412-0535,2015-01-05 09:56:53,2014-12-31,2015-02-15,192.83000000,231.40000000,38.57000000,1,2,,,309,231.40000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,655,FA1412-0536,2015-01-05 09:57:26,2014-12-31,2015-02-15,212.40000000,254.88000000,42.48000000,1,2,,,309,254.88000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,656,FA1412-0537,2015-01-05 09:57:58,2014-12-31,2015-02-15,1231.02000000,1477.24000000,246.22000000,1,2,,,309,1477.24000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,657,FA1412-0538,2015-01-05 09:58:41,2014-12-31,2015-02-15,384.56000000,461.47000000,76.91000000,1,2,,,309,461.47000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,679,FA1501-0560,2015-02-02 08:56:13,2015-01-31,2015-03-15,8.00000000,9.60000000,1.60000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,680,FA1501-0561,2015-02-02 08:57:15,2015-01-31,2015-03-15,111.20000000,133.44000000,22.24000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,681,FA1501-0562,2015-02-02 08:58:33,2015-01-31,2015-03-15,275.92000000,331.10000000,55.18000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,682,FA1501-0563,2015-02-02 08:59:26,2015-01-31,2015-03-15,125.04000000,150.05000000,25.01000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,683,FA1501-0564,2015-02-02 09:00:24,2015-01-31,2015-03-15,18.20000000,21.84000000,3.64000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,684,FA1501-0565,2015-02-02 09:01:35,2015-01-31,2015-03-15,89.04000000,106.85000000,17.81000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,685,FA1501-0566,2015-02-02 09:02:28,2015-01-31,2015-03-15,356.80000000,428.16000000,71.36000000,0,1,,,,,,,0,
136,AIC DESIGN,111 RUE ROBERT,69006,LYON 6EME ARRONDISSEMENT,FR,0472750925,802324582,,,,,,,516,FA1410-0414,2014-10-06 15:41:13,2014-10-06,2014-11-30,266.21000000,319.45000000,53.24000000,1,2,,,230,319.45000000,2014-11-03 12:00:00,,,
136,AIC DESIGN,111 RUE ROBERT,69006,LYON 6EME ARRONDISSEMENT,FR,0472750925,802324582,,,,,,,660,FA1412-0541,2015-01-05 11:16:13,2014-12-31,2015-01-31,252.38000000,302.86000000,50.48000000,1,2,,,289,302.86000000,2015-02-02 12:00:00,,0,
136,AIC DESIGN,111 RUE ROBERT,69006,LYON 6EME ARRONDISSEMENT,FR,0472750925,802324582,,,,,,,673,FA1501-0554,2015-02-02 08:40:43,2015-01-31,2015-02-28,117.19000000,140.62000000,23.43000000,1,2,,,291,140.62000000,2015-02-10 12:00:00,,0,
137,FLATELEC SARL,3 RUE DU 11 NOVEMBRE,71170,CHAUFFAILLES,FR,0671431096,,,,,,,,487,FA1410-0404,2014-10-01 09:00:23,2014-10-01,2014-10-01,313.46000000,376.15000000,62.69000000,1,2,,,254,376.15000000,2014-12-11 12:00:00,4632003,0,
137,FLATELEC SARL,3 RUE DU 11 NOVEMBRE,71170,CHAUFFAILLES,FR,0671431096,,,,,,,,551,FA1410-0453,2014-10-20 09:30:12,2014-10-20,2014-11-30,92.22000000,110.67000000,18.45000000,1,2,,,267,110.67000000,2015-01-02 12:00:00,,,
138,CLEMARON,"554, Route de Saint georges",38780,OYTIER ST OBLAS,FR,(06)03630691,,,,,,,,426,FA1408-0380,2014-08-28 10:16:46,2014-08-28,2014-08-28,1132.20000000,1358.64000000,226.44000000,1,2,,,203,1358.64000000,2014-09-22 12:00:00,,,
139,ELECTRYBAT,LOTISSEMENT COMMUNAL LE BOURG,42750,MARS,FR,0680232248,,,,,,,,484,FA1410-0401,2014-10-01 08:42:31,2014-10-01,2014-10-31,28.12000000,33.74000000,5.62000000,1,2,,,268,33.74000000,2015-01-02 12:00:00,,0,
139,ELECTRYBAT,LOTISSEMENT COMMUNAL LE BOURG,42750,MARS,FR,0680232248,,,,,,,,595,FA1411-0479,2014-12-01 15:37:12,2014-11-30,2014-12-30,30.12000000,36.14000000,6.02000000,1,2,,,281,36.14000000,2015-01-15 12:00:00,,0,
140,GEORGES CHRISTIAN,701 RUE DU 11 NOVEMBRE,42720,POUILLY SOUS CHARLIEU,FR,0477607154,,,,,,,,593,FA1411-0477,2014-12-01 15:34:21,2014-11-30,2014-12-31,513.56000000,616.27000000,102.71000000,1,2,,,253,616.27000000,2014-12-08 12:00:00,3333311,0,
140,GEORGES CHRISTIAN,701 RUE DU 11 NOVEMBRE,42720,POUILLY SOUS CHARLIEU,FR,0477607154,,,,,,,,638,FA1412-0519,2015-01-05 09:36:23,2014-12-31,2015-01-31,969.99000000,1163.99000000,194.00000000,1,2,,,292,1163.99000000,2015-02-10 12:00:00,3328,0,
141,DULUC,"122, rue des écochats",01120,MONTLUEL,FR,0612035692,,,,,,,,445,FA1409-0390,2014-09-09 14:47:18,2014-09-09,2014-09-24,136.50000000,163.80000000,27.30000000,1,2,,,239,163.80000000,2014-10-30 12:00:00,,,
147,REGIS GAUDIN ELECTRICITE,"445, ZA La Tuilière",69510,THURINS,FR,,,,,,,,,481,FA1409-0465,2014-09-29 10:37:10,2014-09-29,2014-11-30,344.00000000,412.80000000,68.80000000,1,2,,,250,412.80000000,2014-12-04 12:00:00,,,
149,CEMEX BETONS CENTRE OUEST,COMPTABILITE FOURNISSEURS ZONE SILIC 423 2 RUE DU VERSEAU,94150,RUNGIS,FR,0248233000,,41028825200779,,,,,FR49410288252,571,FA1411-0452,2014-11-03 14:18:28,2014-10-31,2014-12-31,570.00000000,684.00000000,114.00000000,1,2,3 fl det,,304,684.00000000,2015-02-16 12:00:00,,0,
149,CEMEX BETONS CENTRE OUEST,COMPTABILITE FOURNISSEURS ZONE SILIC 423 2 RUE DU VERSEAU,94150,RUNGIS,FR,0248233000,,41028825200779,,,,,FR49410288252,642,FA1412-0523,2015-01-05 09:41:10,2014-12-31,2015-02-15,264.62000000,317.53000000,52.91000000,1,2,,,304,317.53000000,2015-02-16 12:00:00,,0,
150,MAIRIE DE CHARLIEU,SERVICE ENTRETIEN BATIMENTS 12 RUE JEAN MOREL,42190,CHARLIEU,FR,0477690728,,,,,,,,575,FA1411-0457,2014-11-03 14:30:46,2014-10-31,2014-11-30,313.12000000,375.74000000,62.62000000,0,1,,,,,,,0,
150,MAIRIE DE CHARLIEU,SERVICE ENTRETIEN BATIMENTS 12 RUE JEAN MOREL,42190,CHARLIEU,FR,0477690728,,,,,,,,645,FA1412-0526,2015-01-05 09:45:30,2014-12-31,2015-01-31,507.64000000,609.17000000,101.53000000,0,1,,,,,,,0,
150,MAIRIE DE CHARLIEU,SERVICE ENTRETIEN BATIMENTS 12 RUE JEAN MOREL,42190,CHARLIEU,FR,0477690728,,,,,,,,669,FA1501-0550,2015-02-02 08:33:43,2015-01-31,2015-02-28,89.10000000,106.92000000,17.82000000,0,1,,,,,,,0,
155,DUBOST RECORBET,"44, rue des Acacias ZA La Ponchonnière",69210,SAINT BEL,FR,(04)74010022,,,,,,,,500,FA1410-0411,2014-10-03 14:10:24,2014-10-03,2014-11-30,1587.28000000,1904.74000000,317.46000000,1,2,,,257,1904.74000000,2014-12-01 12:00:00,,0,
156,PRECLOUX,39 RUE JEAN MOREL,42190,CHARLIEU,FR,06-79-33-48-39,802390609,,,,,,,579,FA1410-0464,2014-11-03 14:41:19,2014-10-31,2014-11-30,24.24000000,29.09000000,4.85000000,1,2,,,264,29.09000000,2015-01-02 12:00:00,,0,
156,PRECLOUX,39 RUE JEAN MOREL,42190,CHARLIEU,FR,06-79-33-48-39,802390609,,,,,,,602,FA1411-0486,2014-12-01 16:07:57,2014-11-30,2014-12-31,271.28000000,325.53000000,54.25000000,1,2,,,282,325.53000000,2015-01-15 12:00:00,,0,
156,PRECLOUX,39 RUE JEAN MOREL,42190,CHARLIEU,FR,06-79-33-48-39,802390609,,,,,,,631,FA1412-0512,2015-01-05 09:25:59,2014-12-31,2015-01-31,25.62000000,30.74000000,5.12000000,1,2,,,303,30.74000000,2015-02-06 12:00:00,,0,
164,HOTEL VERSIGNY,31 RUE LETORD,75018,PARIS 18EME ARRONDISSEMENT,FR,,,,,,,,,536,FA1410-0427,2014-10-10 17:04:01,2014-10-10,2014-11-30,250.00000000,300.00000000,50.00000000,1,2,,,222,300.00000000,2014-10-30 12:00:00,,0,
164,HOTEL VERSIGNY,31 RUE LETORD,75018,PARIS 18EME ARRONDISSEMENT,FR,,,,,,,,,560,AV1410-0009,2014-10-30 09:45:36,2014-10-30,2014-10-30,-250.00000000,-300.00000000,-50.00000000,1,2,,,221,-300.00000000,2014-10-30 12:00:00,,0,
165,LILAS / STAR,17 RUE JULES DAVID,93260,LES LILAS,FR,,,,,,,,,535,FA1410-0426,2014-10-10 17:02:48,2014-10-10,2014-11-30,250.00000000,300.00000000,50.00000000,1,2,,,220,300.00000000,2014-10-30 12:00:00,,0,
165,LILAS / STAR,17 RUE JULES DAVID,93260,LES LILAS,FR,,,,,,,,,559,AV1410-0008,2014-10-30 09:43:33,2014-10-30,2014-10-30,-250.00000000,-300.00000000,-50.00000000,1,2,,,219,-300.00000000,2014-10-30 12:00:00,,0,
166,PSG SA,53 AVENUE JEAN JAURES,93310,LE PRE ST GERVAIS,FR,,,,,,,,,534,FA1410-0425,2014-10-10 17:02:04,2014-10-10,2014-11-30,250.00000000,300.00000000,50.00000000,1,2,,,217,300.00000000,2014-10-30 12:00:00,,0,
166,PSG SA,53 AVENUE JEAN JAURES,93310,LE PRE ST GERVAIS,FR,,,,,,,,,558,AV1410-0007,2014-10-30 09:38:23,2014-10-30,2014-10-30,-250.00000000,-300.00000000,-50.00000000,1,2,,,218,-300.00000000,2014-10-30 12:00:00,,0,
167,SAINT GRATIEN 1,4 RUE DU LIEUTENANT JEAN VIGNEUX,95210,ST GRATIEN,FR,,,,,,,,,533,FA1410-0424,2014-10-10 16:58:15,2014-10-10,2014-11-30,250.00000000,300.00000000,50.00000000,1,2,,,215,300.00000000,2014-10-30 12:00:00,,0,
167,SAINT GRATIEN 1,4 RUE DU LIEUTENANT JEAN VIGNEUX,95210,ST GRATIEN,FR,,,,,,,,,557,AV1410-0006,2014-10-30 09:34:02,2014-10-30,2014-10-30,-250.00000000,-300.00000000,-50.00000000,1,2,,,216,-300.00000000,2014-10-30 12:00:00,,0,
168,COUBLE HERVE,86 AVENUE GENERAL LECLERC,38200,VIENNE,FR,,,,,,,,,541,FA1410-0432,2014-10-14 10:51:00,2014-10-14,2014-11-30,350.16000000,420.19000000,70.03000000,1,2,,,214,420.19000000,2014-10-30 12:00:00,,0,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,544,FA1410-0436,2014-10-15 14:35:10,2014-10-15,2014-11-30,24.24000000,29.09000000,4.85000000,1,2,,,249,29.09000000,2014-12-04 12:00:00,,,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,565,FA1411-0437,2014-11-03 13:55:37,2014-11-03,2014-12-31,173.84000000,208.61000000,34.77000000,1,2,,,311,208.61000000,2015-02-25 12:00:00,0000534,0,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,566,FA1411-0438,2014-11-03 13:56:43,2014-11-03,2014-12-31,120.24000000,144.29000000,24.05000000,0,1,,,,,,,0,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,597,FA1411-0481,2014-12-01 15:40:52,2014-11-30,2014-12-31,183.99000000,220.79000000,36.80000000,0,1,,"Commandes: CO1411-0339, CO1411-0330",,,,,,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,644,FA1412-0525,2015-01-05 09:43:20,2014-12-31,2015-01-31,28.98000000,34.78000000,5.80000000,0,1,,,,,,,0,
170,ASSISTELEC,ARFEUILLES,71170,ST IGNY DE ROCHE,FR,0661934950,,,,,,,,674,FA1501-0555,2015-02-02 08:41:59,2015-01-31,2015-02-28,45.12000000,54.14000000,9.02000000,0,1,,,,,,,0,
171,PETIT RAYMOND,LA BARNAUDIERE,71340,ST BONNET DE CRAY,FR,0686721171,,,,,,,,546,FA1410-0462,2014-10-16 09:48:21,2014-10-16,2014-11-30,246.94000000,296.33000000,49.39000000,1,2,,,231,296.33000000,2014-11-04 12:00:00,,,
171,PETIT RAYMOND,LA BARNAUDIERE,71340,ST BONNET DE CRAY,FR,0686721171,,,,,,,,553,FA1410-0461,2014-10-20 11:29:49,2014-10-20,2014-11-30,227.89000000,273.46000000,45.57000000,1,2,,,231,273.46000000,2014-11-04 12:00:00,,,
171,PETIT RAYMOND,LA BARNAUDIERE,71340,ST BONNET DE CRAY,FR,0686721171,,,,,,,,594,FA1411-0478,2014-12-01 15:35:55,2014-11-30,2014-12-31,113.50000000,136.20000000,22.70000000,1,2,,,286,136.20000000,2014-12-02 12:00:00,,0,
171,PETIT RAYMOND,LA BARNAUDIERE,71340,ST BONNET DE CRAY,FR,0686721171,,,,,,,,676,FA1501-0557,2015-02-02 08:44:46,2015-01-31,2015-02-28,11.50000000,13.80000000,2.30000000,1,2,,,287,13.80000000,2015-02-02 12:00:00,,0,
174,PJA (pépinières et jardins d'aiguilly),ZONE HORTICOLE D'AIGUILLY,42720,VOUGY,FR,0477704910,,,,,,,,578,FA1410-0463,2014-11-03 14:39:23,2014-10-31,2014-11-30,102.48000000,122.98000000,20.50000000,0,1,,,,,,,0,
175,BLEU CARAIBES,Z.I. AIGUILLY,42720,VOUGY,FR,0477727540,,,,,,,,598,FA1411-0482,2014-12-01 15:43:45,2014-11-30,2014-12-31,54.24000000,65.09000000,10.85000000,0,1,,,,,,,0,
177,EGCS,"19, Rue LAVOISIER",69680,CHASSIEU,FR,0478790895,,,,,,,,589,FA1411-0473,2014-11-24 16:17:03,2014-11-24,2014-11-24,1447.99000000,1737.59000000,289.60000000,1,2,,PVA 14 04 000004 CHANTIER BELLECOUR - ECOLE D'ART,306,1737.59000000,2015-02-20 12:00:00,1219,0,
179,GRANDE LOGE NATIONALE FRANCAISE,12 RUE CHRISTINE DE PISAN,75017,PARIS 17EME ARRONDISSEMENT,FR,,,,,,,,,582,FA1410-0467,2014-11-14 07:27:19,2014-10-31,2014-11-30,1481.32000000,1777.58000000,296.26000000,0,1,,,,,,,0,
180,PRODURABLE,38 RUE DU GENERAL FOY,75008,PARIS 8EME ARRONDISSEMENT,FR,,,,,,,,,564,FA1410-0435,2014-10-30 09:54:43,2014-10-30,2014-10-30,1750.00000000,2100.00000000,350.00000000,0,1,,,,,,,0,
181,JC LAMPES- L&O,30 BIS RUE DU BAILLY BATIMENT B,93210,LA PLAINE ST DENIS,FR,0149981784,,,,,,,,625,FA1412-0506,2014-12-19 05:22:39,2014-12-19,2015-01-31,3036.84000000,3644.21000000,607.37000000,1,2,,,293,3644.21000000,2015-02-10 12:00:00,3156,0,
183,LMJ PIAU,560 RUE DU MARCHE ROLLAY,94500,CHAMPIGNY SUR MARNE,FR,,,,,,,,,581,FA1411-0466,2014-11-04 13:47:11,2014-11-04,2014-11-04,360.72000000,432.86000000,72.14000000,0,2,,,246,419.88000000,2014-11-05 12:00:00,,0,
183,LMJ PIAU,560 RUE DU MARCHE ROLLAY,94500,CHAMPIGNY SUR MARNE,FR,,,,,,,,,619,FA1412-0502,2014-12-06 00:20:23,2014-12-05,2014-12-05,784.41000000,877.84000000,93.43000000,1,2,,,290,877.84000000,2014-12-31 12:00:00,,0,
183,LMJ PIAU,560 RUE DU MARCHE ROLLAY,94500,CHAMPIGNY SUR MARNE,FR,,,,,,,,,620,FA1412-0501,2014-12-06 00:25:07,2014-12-05,2014-12-05,140.00000000,168.00000000,28.00000000,1,2,,,290,168.00000000,2014-12-31 12:00:00,,0,
183,LMJ PIAU,560 RUE DU MARCHE ROLLAY,94500,CHAMPIGNY SUR MARNE,FR,,,,,,,,,623,FA1412-0504,2014-12-12 09:47:47,2014-12-12,2014-12-12,536.72000000,644.06000000,107.34000000,1,2,,,290,644.06000000,2014-12-31 12:00:00,,0,
183,LMJ PIAU,560 RUE DU MARCHE ROLLAY,94500,CHAMPIGNY SUR MARNE,FR,,,,,,,,,686,FA1502-0567,2015-02-05 14:52:13,2015-02-05,2015-02-05,1097.04000000,1316.45000000,219.41000000,0,2,,,307,1276.96000000,2015-02-20 12:00:00,0834,0,
186,ALTRAD ST DENIS S.A.,RUE DE L'INDUSTRIE PRODUCTION ET SAV,42750,ST DENIS DE CABANNE,FR,0477690924,,,,,,,,641,FA1412-0522,2015-01-05 09:39:52,2014-12-31,2015-02-28,450.00000000,540.00000000,90.00000000,0,1,,,,,,,0,
187,RF MODA,5 RUE CHARLES DE GAULLE,42190,CHARLIEU,FR,,,,,,,,,596,FA1411-0480,2014-12-01 15:38:54,2014-11-30,2014-12-31,109.22000000,131.06000000,21.84000000,1,2,,,277,131.06000000,2015-01-26 12:00:00,4377166,0,
188,ANTEO,36 RUE DORIAN,42190,CHARLIEU,FR,0477693606,,,,,,,,591,FA1411-0475,2014-11-25 15:17:15,2014-11-25,2014-11-25,1360.34000000,1632.41000000,272.07000000,1,2,,,256,1632.41000000,2014-12-05 12:00:00,,0,
197,AGENCE LYON MAINTENANCE - D29 PXS,PARC ARIANE 2 290 RUE FERDINAND PERRIER,69800,ST PRIEST,FR,0472899752,,,,,,,,622,FA1412-0503,2014-12-12 07:17:51,2014-12-31,2015-01-31,486.70000000,584.04000000,97.34000000,1,2,,,288,584.04000000,2015-02-02 12:00:00,,0,
197,AGENCE LYON MAINTENANCE - D29 PXS,PARC ARIANE 2 290 RUE FERDINAND PERRIER,69800,ST PRIEST,FR,0472899752,,,,,,,,665,FA1412-0546,2015-01-06 10:00:26,2014-12-22,2015-01-31,240.36000000,288.43000000,48.07000000,1,2,En essai pr faire tour chez proxiserve avec detecteur de presence,,288,288.43000000,2015-02-02 12:00:00,,0,
197,AGENCE LYON MAINTENANCE - D29 PXS,PARC ARIANE 2 290 RUE FERDINAND PERRIER,69800,ST PRIEST,FR,0472899752,,,,,,,,690,FA1502-0570,2015-02-10 11:45:37,2015-02-10,2015-03-31,634.30000000,761.16000000,126.86000000,0,1,,,,,,,0,
197,AGENCE LYON MAINTENANCE - D29 PXS,PARC ARIANE 2 290 RUE FERDINAND PERRIER,69800,ST PRIEST,FR,0472899752,,,,,,,,691,FA1502-0571,2015-02-10 11:46:44,2015-02-10,2015-03-31,263.00000000,315.60000000,52.60000000,0,1,RAL : 50 X B22FLRS-18W,,,,,,0,
